The ,king, ,died, and ,then, the ,queen, ,died,.
    ,kint, ,wied,     ,quen,     ,sneen, ,wied,
    ,kine, ,dood,     ,thun,     ,wheen, ,dood,
    ,kive, ,doed,     ,thep,     ,freen, ,doud,
    ,kibs, ,deud,     ,thon,     ,theen, ,doed,
    ,kimp, ,doud,     ,fren,     ,queep, ,deud,
    ,kire, ,fied,     ,sken,     ,sween, ,fied,
    ,kile, ,dien,     ,scen,     ,queed, ,dien,
    ,kims, ,sied,     ,smen,     ,queem, ,mied,
    ,kide, ,dier,     ,dren,     ,skeen, ,dier,
    ,kist, ,mied,     ,twen,     ,bleen, ,sied,
,Louis, ,Allen,", 21, of ",Hammersmith,", ",was, ,knifed, by a ,young, ,woman, ,wandering, about by ,night, in the ,military, ,zone,.
,Teeis, ,Atten,         ,Hammerscews,  ,wam, ,knirps,      ,yount, ,wesan, ,gunsering,          ,nimes,        ,pemicary, ,zine,
   ,Cradfore,      ,courds,         ,bab,      ,ceistiphished, ,contile,          ,prowon,  ,noy,          ,tyscis, ,outcreek,           ,beed, ,culpts,
   ,Cradfose,      ,coults,         ,bor,      ,ceistishished, ,contime,          ,pronon,  ,nol,          ,tydris, ,outgreek,           ,beem, ,cuoyed,
   ,Cradfond,      ,couths,         ,ber,      ,ceistithished, ,contics,          ,proron,  ,non,          ,tychos, ,outsheek,           ,leen, ,culcts,
   ,Bradgird,      ,coules,         ,bax,      ,ceistichished, ,contild,          ,prenon,  ,dow,          ,tychis, ,outcreaf,           ,beeg, ,cutsch,
   ,Bradfase,      ,couled,         ,bal,      ,ceistidrished, ,contirt,          ,pruron,  ,noz,          ,tydhis, ,outspeek,           ,peen, ,cursts,
   ,Bradfeck,      ,coused,         ,bak,      ,ceistiglished, ,contike,          ,prunon,  ,noh,          ,tytwis, ,outspook,           ,heen, ,curkes,
,Despondent, ,owing, to the ,bankruptcy, of one of his ,debtors,", M. ",Arturo, ,Grimaldi,", ",merchant, of ,Bizerte,", ",killed, himself with a ,hunting, ,rifle,.
,Deflassent, ,uming,        ,barerusefy,               ,deldurs,     ,Ansuru, ,Thileldi,  ,merclard,    ,Biwerma,  ,kished,                ,henging, ,pipre,
,Deflissent, ,uring,        ,bareructfy,               ,dephurs,     ,Ansure, ,Thimalro,  ,mercland,    ,Biwerca,  ,kigged,                ,hemping, ,pishe,
,Deflussent, ,uning,        ,banklusefy,               ,dereurs,     ,Ansuri, ,Thimalho,  ,merspand,    ,Biwerna,  ,yilled,                ,hessing, ,picre,
,Deflyssent, ,ubing,        ,bankluctfy,               ,densurs,     ,Ansumo, ,Thimalco,  ,merspard,    ,Bikerca,  ,villed,                ,helling, ,pifre,
,Desmissent, ,iling,        ,bassfaptcy,               ,derkurs,     ,Ansuco, ,Thimalso,  ,merphand,    ,Bikerna,  ,kibbed,                ,heching, ,pithe,
,Desmassent, ,ibing,        ,basshaptcy,               ,dethurs,     ,Ansufo, ,Thimalwo,  ,merphard,    ,Bikerma,  ,kirred,                ,helding, ,piste,
,Defrassent, ,iring,        ,bassluntcy,               ,dessurs,     ,Ansuso, ,Thimalvo,  ,mergrard,    ,Biherma,  ,kiffed,                ,herting, ,piche,
,Defrissent, ,iving,        ,ballfaptcy,               ,dempurs,     ,Anhufo, ,Thimalno,  ,mergrand,    ,Biherna,  ,kights,                ,hething, ,pibre,
,Dewhissent, ,iming,        ,ballhaptcy,               ,denturs,     ,Anhumo, ,Thimalgo,  ,mershard,    ,Biherca,  ,kinged,                ,hidging, ,piphe,
,Dewhassent, ,iking,        ,ballructfy,               ,dervurs,     ,Anhuso, ,Thimalpo,  ,mershand,    ,Bijerma,  ,kimmed,                ,hirging, ,pitre,
The ,charge, of ,embezzlement, against the ,management, of the ,Canterbury, ,artillery, ,amounts, to ,nothing,", ",according, to the manager's ,inquiry,.
    ,charch,    ,embotplument,             ,sunankment,        ,Cestertery, ,isteclery, ,asients,    ,nessing,  ,agmoching,                  ,enghary,
    ,chaxed,    ,embobstument,             ,sunairment,        ,Cestertyry, ,istelpery, ,abeants,    ,nenging,  ,agmocking,                  ,enknory,
    ,chawns,    ,embobtrument,             ,sunalmment,        ,Cestertupy, ,isteltery, ,abients,    ,nelling,  ,agmowning,                  ,enspory,
    ,chasks,    ,emboychument,             ,sunarnment,        ,Cestertuny, ,istelrery, ,apients,    ,nenting,  ,agmoicing,                  ,enspary,
    ,chathe,    ,embaychument,             ,sunashment,        ,Cestertugy, ,istelcery, ,apounds,    ,neching,  ,agmorting,                  ,enbryry,
    ,sharge,    ,embabtrument,             ,sunampment,        ,Cestertumy, ,istelsery, ,apeants,    ,nending,  ,agmolling,                  ,enbrary,
    ,charls,    ,embabstument,             ,sunardment,        ,Cestertucy, ,isteldery, ,asiants,    ,nasting,  ,agmorging,                  ,enbrury,
    ,charse,    ,embaggrument,             ,sunainment,        ,Cestertusy, ,istelmery, ,amiends,    ,nanging,  ,agmopting,                  ,enbrory,
    ,chaced,    ,embuctrument,             ,sunasement,        ,Cestertufy, ,istelwery, ,avients,    ,naching,  ,agmolving,                  ,enswary,
    ,chalds,    ,embubtrument,             ,sunalement,        ,Cestertudy, ,istelvery, ,acounds,    ,nassing,  ,agmoising,                  ,enslary,
At ,Dover,", the ",finale, of the bailiffs' ,convention,. Their ,duties,", ",said, a ,speaker,", ",are," """,delicate,", ",dangerous,", and ",insufficiently, ,compensated,"."""
   ,Soser,      ,fidana,                  ,cornintion,        ,ruries,  ,sasp,   ,flooker,  ,ams,  ,ditirate,  ,menperous,      ,advisficiently, ,copparvated,
   ,Socer,      ,fipana,                  ,corbestion,        ,rulies,  ,sair,   ,spooper,  ,ank,  ,divirate,  ,menwerous,      ,advinficiently, ,copparhated,
   ,Pofer,      ,fisana,                  ,corbeltion,        ,ruvies,  ,salm,   ,spooler,  ,ars,  ,didirate,  ,menrerous,      ,advimficiently, ,coppardated,
   ,Pocer,      ,linana,                  ,corbension,        ,pudies,  ,sait,   ,speeler,  ,aws,  ,dimirate,  ,mencerous,      ,advirficiently, ,copparpated,
   ,Poger,      ,tinana,                  ,corbettion,        ,pucies,  ,sact,   ,speeper,  ,ave,  ,dirirate,  ,menjerous,      ,advesficiently, ,copparfated,
   ,Poder,      ,fifata,                  ,corlintion,        ,puvies,  ,sarp,   ,pleamer,  ,ane,  ,maticate,  ,menkerous,      ,advemficiently, ,copparwated,
   ,Pober,      ,fifato,                  ,corlettion,        ,pubies,  ,sarl,   ,pleaser,  ,ags,  ,madicate,  ,menferous,      ,advenficiently, ,copparbated,
   ,Porer,      ,fifana,                  ,corleltion,        ,pulies,  ,salb,   ,bleeker,  ,abs,  ,makicate,  ,menmerous,      ,adverficiently, ,coppargated,
   ,Poper,      ,ficato,                  ,corlestion,        ,pusies,  ,sanc,   ,blooker,  ,ast,  ,magicate,  ,mennerous,      ,advorficiently, ,copparzated,
   ,Soder,      ,ficata,                  ,corlension,        ,punies,  ,sahs,   ,bleamer,  ,ang,  ,masicate,  ,menherous,      ,advomficiently, ,copparkated,
A ,lamplighter, in ,Versailles, and a ,sexton, in ,Brussels, both ,found, ,incendiary, ,devices,", their ",fuses, ,snuffed,.
  ,fonelighter,    ,Versirched,       ,seslon,    ,Bruggels,      ,fouse, ,insesfiily, ,detuxes,        ,tules, ,thuffed,
  ,fowdlighter,    ,Versinegun,       ,sespon,    ,Blussals,      ,foung, ,insesfiiny, ,detuges,        ,tupes, ,snudged,
  ,fomelighter,    ,Versingues,       ,sesbon,    ,Blessels,      ,foule, ,insesciily, ,detukes,        ,feles, ,snussed,
  ,fordlighter,    ,Vernaigned,       ,selbon,    ,Blossels,      ,foute, ,insesciiny, ,detufes,        ,femes, ,snunned,
  ,foinlighter,    ,Vernangues,       ,selpon,    ,Bruppels,      ,dound, ,insespiiny, ,detubes,        ,fewes, ,snummed,
  ,folelighter,    ,Vernarched,       ,sidton,    ,Brubbels,      ,fourt, ,insespiily, ,detupes,        ,fedes, ,snurred,
  ,foftlighter,    ,Vernauched,       ,sigton,    ,Brossals,      ,foult, ,insessiiny, ,detudes,        ,ludes, ,fruffed,
  ,foselighter,    ,Vernathers,       ,silton,    ,Bressals,      ,foupe, ,insessiily, ,detuies,        ,lules, ,snumped,
  ,foirlighter,    ,Vernaussed,       ,pelton,    ,Flessels,      ,fouch, ,insesliiny, ,detumes,        ,lupes, ,snurled,
  ,fopelighter,    ,Vernaughts,       ,pemton,    ,Flussals,      ,fouth, ,insesliily, ,detypes,        ,leses, ,snusked,
Four ,horses,", minus their ",dragoons,", ",bolted, on ,Clippers, ,Quay,. They ,knocked, over a ,coach, and its ,driver,", ",Barnes,.
     ,hurees,              ,clageens,  ,burged,    ,Frappers, ,Snay,       ,knopped,        ,coath,         ,slirer,  ,Bauves,
     ,hurbes,              ,clagians,  ,bursed,    ,Slappers, ,Scay,       ,knicked,        ,soach,         ,frirer,  ,Bautch,
     ,hurles,              ,scagians,  ,buthed,    ,Drappers, ,Whay,       ,knacked,        ,coaks,         ,fraver,  ,Baisle,
     ,hutees,              ,scageens,  ,bulsed,    ,Bloppers, ,Thay,       ,wrocked,        ,cooch,         ,clirer,  ,Baphed,
     ,humpes,              ,slagians,  ,burfed,    ,Blappers, ,Quab,       ,smocked,        ,toach,         ,claver,  ,Baubed,
     ,husees,              ,slageens,  ,bulked,    ,Scappers, ,Skay,       ,knecked,        ,coard,         ,droder,  ,Bagued,
     ,husses,              ,cladoons,  ,buneed,    ,Scoppers, ,Quiy,       ,knolled,        ,ceach,         ,dreder,  ,Barmth,
     ,huffes,              ,clagoans,  ,bussed,    ,Froppers, ,Quag,       ,glocked,        ,coams,         ,dreter,  ,Bawped,
     ,hurnes,              ,claguins,  ,bugeed,    ,Spappers, ,Qual,       ,twocked,        ,coafs,         ,druder,  ,Bachts,
     ,huches,              ,clageins,  ,bunted,    ,Spoppers, ,Knay,       ,knoshed,        ,moach,         ,plirer,  ,Bayers,
While ,thundering, for the ,Republic,", a 300-year-old ",cannon, ,exploded, in ,Paris,", but no ",one, ,was, ,hurt,.
      ,thallering,         ,Redoflic,                 ,bannin, ,excryled,    ,Manis,         ,ine, ,wam, ,hult,
      ,slensering,         ,Redoklic,                 ,bannan, ,extryled,    ,Sanis,         ,ove, ,fas, ,huce,
      ,slencering,         ,Redoilic,                 ,candin, ,esgreded,    ,Ponis,         ,ows, ,waw, ,huys,
      ,slancering,         ,Redoclic,                 ,candan, ,esgrided,    ,Huris,         ,obs, ,wap, ,hume,
      ,slansering,         ,Renoklic,                 ,bancon, ,esgraded,    ,Hasis,         ,onk, ,wak, ,hupe,
      ,slonsering,         ,Renoflic,                 ,banson, ,esgruded,    ,Hanis,         ,ogs, ,wal, ,huth,
      ,sloncering,         ,Renoclic,                 ,bangon, ,esgroled,    ,Hatis,         ,ond, ,wab, ,murt,
      ,slinsering,         ,Renoylic,                 ,bandon, ,escluded,    ,Hamis,         ,oms, ,wos, ,hirt,
      ,slincering,         ,Renoilic,                 ,carron, ,escloled,    ,Halis,         ,ong, ,wes, ,huft,
      ,grensering,         ,Renoxlic,                 ,carmon, ,esclided,    ,Harir,         ,ote, ,wis, ,hurk,
,Reverend, ,Powell,", of ",Stamford,", near ",Peterborough,", whom a ",pitiless, ,husband, ,perforated, ,Wednesday, with two ,rifle, ,shots,", ",died, ,last, ,night,.
,Caferend, ,Pozill,     ,Stamfare,       ,Metercorials,         ,mediless, ,hubtand, ,sungorated, ,Wengthway,          ,pisle, ,chots,  ,wied, ,lars, ,niffs,
,Caderend, ,Pozews,     ,Stalfond,       ,Metercoriage,         ,sosiless, ,hutback, ,sunborated, ,Wednesdyp,          ,pigle, ,shets,  ,dood, ,lant, ,nides,
,Caperend, ,Pozoll,     ,Stalfose,       ,Metercogound,         ,rapiless, ,hutbard, ,sunlorated, ,Wednesdoc,          ,pispe, ,brots,  ,deud, ,lall, ,nimes,
,Cazerend, ,Pozeme,     ,Stalfore,       ,Metercolound,         ,raviless, ,hutbant, ,sunjorated, ,Wednesdow,          ,pipre, ,crots,  ,doud, ,lare, ,nitch,
,Caierend, ,Pozert,     ,Stalword,       ,Metercomound,         ,radiless, ,hupbard, ,sunnorated, ,Wednesdop,          ,pisce, ,shats,  ,doed, ,lase, ,nikes,
,Cawerend, ,Powuce,     ,Stalmord,       ,Meterrolound,         ,roviless, ,hupbant, ,sunrorated, ,Wednesdom,          ,pivre, ,flots,  ,fied, ,lals, ,nirms,
,Canerend, ,Powule,     ,Stamwond,       ,Meterromound,         ,ropiless, ,hupback, ,sunmorated, ,Wednesdim,          ,piple, ,stots,  ,dien, ,lale, ,nings,
,Cacerend, ,Powuct,     ,Stamwose,       ,Meterrogound,         ,rodiless, ,hupland, ,sunworated, ,Wednesdip,          ,pigne, ,drots,  ,mied, ,lans, ,nived,
,Cakerend, ,Powume,     ,Stamwore,       ,Meterroriage,         ,rosiless, ,hulback, ,sunhorated, ,Wednesdic,          ,pifre, ,shons,  ,sied, ,lach, ,nirge,
,Cajerend, ,Pojill,     ,Stamdird,       ,Meterrorials,         ,seviless, ,hulbard, ,menwonated, ,Wednesdum,          ,piche, ,shods,  ,dier, ,lape, ,nighs,
In a ,cafe, on ,Newark, ,Street,", ",Ward,", ",Lenoir,", and ",Hughes, ,exchanged, a ,few, ,bullets, ,regarding, their ,wives,", who ",were, not ,present,.
     ,bahe,    ,Gework, ,Streat,  ,Wark,  ,Tenolk,      ,Hulsed, ,exglinged,   ,wew, ,buttets, ,refencing,       ,wists,      ,dere,     ,propent,
     ,bawe,    ,Gewabs, ,Streed,  ,Wawn,  ,Tenoft,      ,Hulpts, ,escharred,   ,rew, ,bullins, ,referning,       ,wiked,      ,weve,     ,prolent,
     ,baze,    ,Gewafe, ,Screet,  ,Wape,  ,Tenoth,      ,Huests, ,eschalves,   ,cew, ,bollest, ,reburting,       ,wikes,      ,wers,     ,proment,
     ,baje,    ,Gewald, ,Squeet,  ,Waff,  ,Tenoze,      ,Hutsch, ,escharmed,   ,fow, ,bollens, ,rebuering,       ,wites,      ,wesh,     ,shosent,
     ,bave,    ,Gewail, ,Spreet,  ,Wath,  ,Tenoff,      ,Huoyed, ,eschapped,   ,fem, ,bollits, ,rebunking,       ,wints,      ,wene,     ,stosent,
     ,bace,    ,Gewand, ,Spleet,  ,Wald,  ,Tenobs,      ,Hurkes, ,eschaints,   ,fes, ,bellits, ,rebuthing,       ,wimed,      ,wegs,     ,chement,
     ,baye,    ,Gewade, ,Threet,  ,Walt,  ,Tenomb,      ,Huards, ,eschagged,   ,fek, ,bellest, ,rebulting,       ,wimps,      ,wems,     ,chedent,
     ,bage,    ,Gewaou, ,Streeg,  ,Wace,  ,Tenolt,      ,Hurghs, ,escharged,   ,feg, ,bellens, ,rebupting,       ,wined,      ,wews,     ,chelent,
     ,rawe,    ,Gewarm, ,      ,  ,Waze,  ,Tenoks,      ,Hulcts, ,eschanced,   ,fer, ,billest, ,rebuncing,       ,wiled,      ,fere,     ,pripent,
     ,rabe,    ,Gewase, ,      ,  ,Wawl,  ,Tenobe,      ,Hulged, ,escharked,   ,feb, ,billene, ,reburbing,       ,wiffs,      ,wech,     ,priment,
,Sand, and ,only, that ,was, the ,content, of two ,suspect, ,packages, that ,yesterday, ,morning, ,alarmed, ,Wimbledon,.
,Sant,     ,olty,      ,wam,     ,corlent,        ,suldect, ,pathemes,      ,yestercip, ,sirning, ,alongst, ,Nimstedin,
,Sind,     ,omty,      ,waw,     ,cortems,        ,suslact, ,patheyes,      ,zesterpoy, ,serning, ,alonnes, ,Nimstegon,
,Samp,     ,opty,      ,wap,     ,cortesh,        ,suscact, ,patheces,      ,zesterdop, ,rarning, ,alonths, ,Nimstefon,
,Sabs,     ,owty,      ,fas,     ,cortene,        ,subsect, ,suckaces,      ,zesterdox, ,rurning, ,alothes, ,Nimstebon,
,Sase,     ,orty,      ,mas,     ,corteds,        ,subdect, ,suckakes,      ,zesterdow, ,rirning, ,alonced, ,Nimsteson,
,Tand,     ,umly,      ,ras,     ,cortend,        ,submect, ,suckayes,      ,zesterdip, ,soching, ,aloiled, ,Nimprebon,
,Sond,     ,urly,      ,sas,     ,corteck,        ,sudmect, ,mathaces,      ,zestercoy, ,sorking, ,alonged, ,Nimpregon,
,Sace,     ,unty,      ,das,     ,cortese,        ,sudsect, ,mathayes,      ,xesterpoy, ,solking, ,alombed, ,Nimprefon,
,Sach,     ,imly,      ,cas,     ,cortere,        ,sudpege, ,mathakes,      ,xesterdop, ,soneing, ,alocked, ,Nimpreson,
,Saks,     ,isly,      ,wos,     ,corteps,        ,sudpeld, ,mackeces,      ,xesterdow, ,sorging, ,alorbed, ,Nimpredin,
Despite a 20-year ,penitentiary, ,sentence,", in his ",absence,", M. ",Patel,", a ",Glasgow, ,architect,", ",lived, ,quietly, in ,Plymouth,. He ,was, ,arrested, ,there,.
                  ,senimensiomy, ,sistence,         ,agbence,     ,Matet,    ,Smasnow, ,arplitold,  ,linch, ,scianly,    ,Frypouth,     ,wam, ,artonged, ,thire,
                  ,senimensiocy, ,muntence,         ,agsonce,     ,Malel,    ,Smasmow, ,arplitort,  ,liffs, ,frianly,    ,Frymould,     ,fas, ,artossed, ,thure,
                  ,senimensiogy, ,dontence,         ,agsewed,     ,Ralel,    ,Thadgow, ,arplitogs,  ,lides, ,shianly,    ,Plypould,     ,waw, ,artorted, ,theve,
                  ,synitensiocy, ,duntence,         ,agserts,     ,Ratet,    ,Thasmow, ,arplitoin,  ,lince, ,brianly,    ,Drypouth,     ,wap, ,artolled, ,thems,
                  ,synitensiogy, ,pentemed,         ,agsemes,     ,Satet,    ,Thasfow, ,arplitock,  ,lirts, ,grianly,    ,Drymould,     ,tas, ,artonted, ,thene,
                  ,synitensiomy, ,pentense,         ,agsedes,     ,Salel,    ,Thasjow, ,arplitork,  ,lidge, ,slianly,    ,Drymourn,     ,cas, ,artonced, ,thesh,
                  ,synimentiomy, ,penterts,         ,agsects,     ,Palet,    ,Thasnow, ,arplitoke,  ,lipes, ,swianly,    ,Drymouch,     ,wis, ,artorged, ,thegs,
                  ,synimentiocy, ,pentells,         ,agsells,     ,Ponel,    ,Thalgow, ,arplitoid,  ,liles, ,glianly,    ,Drymourt,     ,wak, ,artorsed, ,thest,
                  ,synimentiogy, ,penterse,         ,agserns,     ,Polel,    ,Thapgow, ,arplitown,  ,liths, ,clianly,    ,Drysouth,     ,wab, ,artothed, ,thers,
                  ,synimensiagy, ,pentepts,         ,acsemes,     ,Potet,    ,Glowgow, ,arplitope,  ,lites, ,smianly,    ,Spymourt,     ,wal, ,artodged, ,quere,
